,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
663,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
664,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False
665,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False
666,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True
667,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,False
668,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False
669,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True
670,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False
671,False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False
672,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True
673,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,True
674,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False
675,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False
676,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False
677,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
678,True,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False
679,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False
680,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True
681,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,False,True
682,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False
683,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
684,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
685,True,False,False,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False
686,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True
687,False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False
688,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False
689,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True
690,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False
691,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
692,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False
693,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False
694,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,False
695,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True
696,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True
697,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True
698,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False
699,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True
700,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False
701,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True
702,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False
703,True,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True
704,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False
705,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False
706,True,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True
707,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True
708,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True
709,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
710,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False
711,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,True,False
712,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,False,True,True,False
713,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False
714,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,True
715,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False
716,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False
717,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False
718,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True
719,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True
720,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False
721,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True
722,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True
723,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True
724,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True
725,False,True,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False
726,True,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True
727,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False
728,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,True
729,False,True,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False
730,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True
731,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,False
732,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True
733,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True
734,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False
735,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False
736,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False
737,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False
738,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False
739,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
740,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False
741,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True
742,False,True,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True
743,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False
744,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
745,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False
746,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True
747,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True
748,True,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,True,True,True
749,False,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False
750,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False
751,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True
752,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
753,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
754,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False
755,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False
756,False,False,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True
757,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False
758,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,True,True
759,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False
760,True,False,True,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True
761,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False
762,True,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True
763,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False
764,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False
765,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True
766,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True
767,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
768,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True
769,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False
770,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True
771,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False
772,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True
773,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False
774,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,True,False
775,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True
776,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,True
777,True,False,True,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True
778,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True
779,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True
780,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False
781,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True
782,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False
783,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False
784,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True
785,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False
786,False,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False
787,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
788,False,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False
789,True,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False
790,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False
791,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True
792,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True
793,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False
794,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
795,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True
796,False,False,True,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,False
797,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True
798,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True
799,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True
800,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True
801,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
802,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
803,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True
804,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False
805,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True
806,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False
807,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False
808,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True
809,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True
810,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True
811,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True
812,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False,True,True,False,False
813,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True
814,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
815,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True
816,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False
817,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True
818,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False
819,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True
820,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False
821,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True
822,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,True,True,False
823,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False
824,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False
825,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
826,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True,True,False,True
827,True,True,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,True
828,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False
829,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True
830,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True
831,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True
832,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True
833,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False
834,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
835,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False
836,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True
837,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,True
838,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,True
839,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False
840,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False
841,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True
842,True,True,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True
843,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False
844,False,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True
845,False,False,True,True,True,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True
846,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False
847,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
848,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True
849,True,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False
850,False,True,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,True,False
851,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True
852,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True
853,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False
854,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True
855,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False
856,False,True,False,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True
857,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True
858,True,False,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False
859,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True
860,True,True,True,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,True
861,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False
862,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False
863,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True
864,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False
865,True,False,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True
866,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False
867,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,True
868,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True
869,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True
870,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True
871,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False
872,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
873,True,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True
874,True,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True,False
875,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,False
876,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
877,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False
878,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True
879,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
880,True,False,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True
881,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False
882,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
883,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True
884,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
885,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False
886,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True
887,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True
888,True,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False
889,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False
890,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
891,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True
892,True,True,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False
893,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True
894,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False
895,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True
896,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
897,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False
898,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,True
899,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False
900,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False
901,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False
902,False,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,False
903,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False
904,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True
905,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False
906,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,False
907,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True
908,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False
909,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
910,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True
911,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False
912,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True
913,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
914,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False
915,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False
916,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False
917,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False
918,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False
919,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False
920,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False
921,False,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False
922,True,False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True
923,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False
924,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False
925,False,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
926,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False
927,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True
928,True,False,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True
929,True,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False
930,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True
931,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
932,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
933,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
934,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False
935,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False
936,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
937,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False
938,True,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,True
939,False,True,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
940,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
941,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
942,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False
943,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True
944,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True
945,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False
946,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True
947,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False
948,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,True,True,False,False
949,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True
950,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True
951,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True
952,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True
953,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False
954,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
955,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
956,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True
957,False,True,False,True,True,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False
958,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True
959,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False
960,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False
961,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True
962,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False
963,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True
964,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False
965,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True
966,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True
967,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True
968,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False
969,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True
970,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False
971,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,False,True,True
972,False,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True
973,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
974,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True
975,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
976,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True
977,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,True
978,True,False,False,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True
979,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
980,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
981,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True
982,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True
983,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
984,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False
985,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True
986,True,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True
987,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True
988,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,True
989,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
990,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True
991,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False
992,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False
993,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True
994,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False
